user_id,total_spend,avg_spend,transaction_count,late_night_ratio,avg_gap,monthly_income,monthly_spend,spending_income_ratio,cluster,user_type
214,130050.91,490.75815094339623,265,0.07547169811320754,16.216037735849056,50434.36,21675.15166666667,0.42976953939073814,2,Balanced Spender
215,56374.67,132.64628235294117,425,0.12705882352941175,10.156627450980393,22125.09,9395.778333333334,0.4246662198134938,2,Balanced Spender
216,127144.57,165.98507832898173,766,0.06135770234986945,5.604743255004352,67180.13,21190.76166666667,0.3154319836336528,0,Frequent Spender
217,183216.81,534.1597959183673,343,0.3206997084548105,12.589990281827017,77030.33,30536.135,0.3964170346926983,2,Balanced Spender
218,208615.66,469.8550900900901,444,0.15090090090090091,9.68201951951952,60935.84,34769.276666666665,0.5705882887093485,2,Balanced Spender
219,208119.22,392.67777358490565,530,0.3132075471698113,8.145188679245283,55690.85,34686.53666666667,0.622840855664201,3,Late-Night Spender
220,305606.33,631.4180371900827,484,0.3347107438016529,8.90650826446281,79857.17,50934.388333333336,0.6378185995488362,3,Late-Night Spender
221,177367.06,399.47536036036036,444,0.02927927927927928,9.664114114114115,35151.25,29561.176666666666,0.8409708521508245,0,Frequent Spender
222,286159.0,731.8644501278773,391,0.3350383631713555,11.02932651321398,75246.52,47693.166666666664,0.633825546572342,1,High-Value Spender
223,794698.91,2091.3129210526317,380,0.22631578947368422,11.303333333333333,170521.17,132449.81833333333,0.7767353363417183,1,High-Value Spender
224,190810.91,432.67780045351475,441,0.06802721088435375,9.726039304610733,68936.78,31801.818333333333,0.4613185926777162,2,Balanced Spender
225,225519.37,732.2057467532468,308,0.5032467532467533,14.009848484848483,79426.07,37586.56166666667,0.47322701056047045,1,High-Value Spender
226,192991.2,481.27481296758106,401,0.3765586034912718,10.74937655860349,54089.03,32165.2,0.5946714148876399,3,Late-Night Spender
227,50070.79,111.76515625,448,0.22991071428571427,9.625037202380952,24193.23,8345.131666666666,0.3449366482551799,2,Balanced Spender
228,98469.75,163.57101328903656,602,0.08471760797342193,7.154568106312293,51026.68,16411.625,0.3216283128747549,0,Frequent Spender
229,122456.19,241.53094674556215,507,0.14792899408284024,8.466699539776464,46073.5,20409.365,0.44297405232943016,0,Frequent Spender
230,125356.57,348.2126944444445,360,0.19166666666666668,11.977222222222222,30120.02,20892.76166666667,0.69365032515472,2,Balanced Spender
231,67973.71,154.8376082004556,439,0.11845102505694761,9.816552771450265,21526.54,11328.951666666668,0.5262783367260445,2,Balanced Spender
232,83948.68000000001,286.51426621160414,293,0.31399317406143346,14.68122866894198,33216.15,13991.446666666669,0.42122421372334445,2,Balanced Spender
233,85405.99,173.5894105691057,492,0.23780487804878048,8.74908536585366,23312.6,14234.331666666667,0.6105853343971358,0,Frequent Spender
234,134138.22,260.4625631067961,515,0.4621359223300971,8.344951456310678,62147.56,22356.37,0.35973045442170215,3,Late-Night Spender
235,137587.92,249.7058439201452,551,0.16152450090744103,7.808802177858438,56141.21,22931.320000000003,0.40845788681790085,0,Frequent Spender
236,172599.31,364.13356540084385,474,0.43248945147679324,9.056821378340366,45299.18,28766.551666666666,0.6350347107092593,3,Late-Night Spender
237,105852.95,227.64075268817203,465,0.2086021505376344,9.276487455197133,39179.22,17642.158333333333,0.45029376116557024,2,Balanced Spender
238,176546.48,422.36,418,0.06220095693779904,10.319457735247207,42310.42,29424.413333333334,0.6954412963363005,0,Frequent Spender
239,88541.89,153.7185590277778,576,0.5503472222222222,7.498206018518518,35847.03,14756.981666666667,0.4116653922700616,3,Late-Night Spender
240,164284.54,257.9035164835165,637,0.141287284144427,6.762192569335426,75793.95,27380.756666666668,0.3612525362072655,0,Frequent Spender
241,329228.15,673.268200408998,489,0.03067484662576687,8.777266530334014,86157.45,54871.35833333334,0.6368730543131597,0,Frequent Spender
242,62512.42,100.66412238325282,621,0.16747181964573268,6.9183038110574335,20000.0,10418.736666666666,0.5209368333333333,0,Frequent Spender
243,779757.75,2670.4032534246576,292,0.18835616438356165,14.70964611872146,300000.0,129959.625,0.43319875,1,High-Value Spender
244,180219.87,471.77976439790575,382,0.4214659685863874,11.283420593368236,83574.53,30036.645,0.35939950843875523,3,Late-Night Spender
245,258845.37,705.3007356948228,367,0.18256130790190736,11.7,71883.05,43140.895,0.6001539305858613,1,High-Value Spender
246,133815.36,252.4818113207547,530,0.2528301886792453,8.125440251572327,48988.37,22302.559999999998,0.4552623408372231,3,Late-Night Spender
247,238066.94,553.644046511628,430,0.11395348837209303,10.035542635658913,94461.32,39677.823333333334,0.42004307512676436,2,Balanced Spender
248,216080.34,416.33976878612714,519,0.13872832369942195,8.302504816955684,65101.44,36013.39,0.5531888388336724,0,Frequent Spender
249,160738.5,360.4002242152466,446,0.0515695067264574,9.66068759342302,55351.33,26789.75,0.4839946935331093,2,Balanced Spender
250,125363.73,166.70708776595745,752,0.1529255319148936,5.730008865248227,37207.94,20893.954999999998,0.5615456002132877,0,Frequent Spender
251,148385.97,499.6160606060606,297,0.1111111111111111,14.494781144781145,63809.47,24730.995,0.3875756216122779,2,Balanced Spender
252,192770.49,309.422937399679,623,0.11075441412520064,6.8999999999999995,76602.23,32128.414999999997,0.4194187949880832,0,Frequent Spender
253,237097.5,435.04128440366975,545,0.4073394495412844,7.8979816513761465,70984.55,39516.25,0.5566880398621954,3,Late-Night Spender
254,174915.27,487.2291643454039,359,0.38440111420612816,11.969359331476323,52495.41,29152.545,0.5553351235850905,3,Late-Night Spender
255,516278.27,1147.2850444444446,450,0.07333333333333333,9.55474074074074,220004.16,86046.37833333334,0.39111250593322117,1,High-Value Spender
256,215691.33,351.86187601957585,613,0.03588907014681892,7.019113648722131,40555.03,35948.555,0.8864142129841848,0,Frequent Spender
257,69398.88,116.44107382550337,596,0.015100671140939598,7.208836689038031,25496.73,11566.480000000001,0.45364562436045724,0,Frequent Spender
258,134012.66,412.34664615384617,325,0.08307692307692308,13.224307692307692,46793.97,22335.443333333333,0.47731456282365725,2,Balanced Spender
259,64184.28,156.1661313868613,411,0.051094890510948905,10.469951338199513,20083.2,10697.38,0.5326531628425748,2,Balanced Spender
260,171048.13,395.94474537037036,432,0.06712962962962964,9.951350308641976,55223.2,28508.021666666667,0.5162327005075162,2,Balanced Spender
261,352697.31,593.7665151515151,594,0.11447811447811448,7.240263748597081,128196.66,58782.885,0.45853679027207106,0,Frequent Spender
262,80619.92,169.72614736842104,475,0.010526315789473684,9.056140350877193,25478.0,13436.653333333334,0.5273825784336813,0,Frequent Spender
263,100475.1,172.34150943396227,583,0.04974271012006861,7.38533447684391,27581.1,16745.850000000002,0.6071494610439758,0,Frequent Spender
264,106363.96,233.76694505494507,455,0.3230769230769231,9.46970695970696,29720.12,17727.326666666668,0.5964756086673495,3,Late-Night Spender
265,222148.21,414.4556156716418,536,0.3712686567164179,8.055286069651741,87975.52,37024.70166666667,0.4208523196755946,3,Late-Night Spender
266,89308.11,145.9282843137255,612,0.10620915032679738,7.03167211328976,43917.52,14884.685,0.33892362319183783,0,Frequent Spender
267,47233.63,103.35586433260393,457,0.33916849015317285,9.381363967906637,20000.0,7872.2716666666665,0.39361358333333335,3,Late-Night Spender
268,371515.04,734.2194466403162,506,0.3814229249011858,8.489888010540184,129569.95,61919.17333333333,0.47788220442574325,3,Late-Night Spender
269,271211.81,386.8927389443652,701,0.05991440798858773,6.153067047075607,66301.41,45201.96833333333,0.6817648121409986,0,Frequent Spender
270,355465.93,609.7185763293311,583,0.5437392795883362,7.407918810748999,76233.51,59244.32166666666,0.7771427770630877,3,Late-Night Spender
271,108415.39,175.71376012965965,617,0.0940032414910859,6.985548352242031,32530.06,18069.231666666667,0.5554625987983627,0,Frequent Spender
272,175134.16,255.67030656934307,685,0.10656934306569343,6.2961557177615575,45854.8,29189.02666666667,0.6365533524661904,0,Frequent Spender
273,292767.78,488.7609015025042,599,0.04006677796327212,7.1681135225375625,65686.44,48794.630000000005,0.7428417493778016,0,Frequent Spender
274,314316.98,670.1854584221747,469,0.07889125799573561,9.165671641791045,88381.58,52386.16333333333,0.5927271647930862,0,Frequent Spender
275,105193.38,303.15095100864556,347,0.11239193083573487,12.398895292987513,41739.28,17532.23,0.42004150526793943,2,Balanced Spender
276,150623.91,348.66645833333337,432,0.19212962962962962,9.99483024691358,53113.79,25103.985,0.4726453337259495,2,Balanced Spender
277,155092.61,272.092298245614,570,0.08421052631578947,7.563684210526316,50626.09,25848.76833333333,0.5105819614616364,0,Frequent Spender
278,109902.62,315.81212643678157,348,0.20114942528735633,12.384530651340995,33741.79,18317.103333333333,0.542861043629675,2,Balanced Spender
279,182337.81,665.4664598540146,274,0.0948905109489051,15.659671532846716,46972.96,30389.635,0.6469601873077617,1,High-Value Spender
280,283162.34,816.0297982708935,347,0.06628242074927954,12.414745437079732,70622.56,47193.723333333335,0.6682527981615696,1,High-Value Spender
281,327018.18,545.0303,600,0.43166666666666664,7.190305555555556,92008.76,54503.03,0.5923678354104545,3,Late-Night Spender
282,130619.13,359.8323140495868,363,0.256198347107438,11.855601469237833,50797.68,21769.855,0.4285600247885336,2,Balanced Spender
283,75417.4,115.31712538226299,654,0.2782874617737003,6.589041794087666,26550.02,12569.566666666666,0.4734296496449594,0,Frequent Spender
284,176111.56,345.99520628683695,509,0.13555992141453832,8.470497707924034,44426.57,29351.926666666666,0.6606840606120766,0,Frequent Spender
285,308840.69,779.9007323232323,396,0.30808080808080807,10.865025252525253,88464.58,51473.448333333334,0.5818537581180324,1,High-Value Spender
286,81980.33,150.97666666666666,543,0.31675874769797424,7.947298956414978,20420.76,13663.388333333334,0.6690930373469614,3,Late-Night Spender
287,404060.02999999997,831.3992386831275,486,0.23251028806584362,8.872702331961591,141821.77,67343.33833333333,0.47484485867954784,3,Late-Night Spender
288,86914.03,149.59385542168675,581,0.055077452667814115,7.403528399311532,29554.57,14485.671666666667,0.49013305443681526,0,Frequent Spender
289,100611.32,257.9777435897436,390,0.3230769230769231,11.041752136752136,35822.6,16768.553333333333,0.46809984013816236,3,Late-Night Spender
290,394109.75,824.4973849372385,478,0.24476987447698745,9.025627615062762,165657.01,65684.95833333333,0.3965117946613507,3,Late-Night Spender
291,94611.79,185.87777996070724,509,0.29469548133595286,8.48117223313687,37193.32,15768.631666666666,0.42396407921279056,3,Late-Night Spender
292,149847.73,201.40823924731185,744,0.3870967741935484,5.794265232974911,34667.31,24974.62166666667,0.7204084097285504,0,Frequent Spender
293,128529.96,245.75518164435948,523,0.2179732313575526,8.241937539834288,44422.63,21421.66,0.48222403761326155,0,Frequent Spender
294,348810.99,663.1387642585552,526,0.23193916349809887,8.194391634980988,57809.38,58135.165,1.0056355041344502,0,Frequent Spender
295,164890.95,558.9523728813559,295,0.08135593220338982,14.587005649717515,70167.0,27481.825,0.39166310373822455,2,Balanced Spender
296,136271.72,327.57625,416,0.24519230769230768,10.355608974358974,52567.49,22711.953333333335,0.43205322021906195,2,Balanced Spender
297,273384.07,849.0188509316771,322,0.055900621118012424,13.357039337474118,79337.54,45564.011666666665,0.5743058288253792,1,High-Value Spender
298,171316.57,399.339324009324,429,0.2097902097902098,10.049028749028748,57940.0,28552.76166666667,0.4927987861005638,2,Balanced Spender
299,98122.92,225.05256880733944,436,0.13302752293577982,9.87152140672783,40360.04,16353.82,0.4051983100115857,2,Balanced Spender
300,147180.59,509.2753979238754,289,0.11072664359861592,14.89948096885813,52348.06,24530.09833333333,0.46859613008263024,2,Balanced Spender
301,191926.56,342.11508021390375,561,0.16755793226381463,7.696939988116459,67459.31,31987.76,0.47417858261520907,0,Frequent Spender
302,139736.91,216.64637209302327,645,0.024806201550387597,6.660490956072351,34271.39,23289.485,0.6795605605725359,0,Frequent Spender
303,283537.44,400.47661016949155,708,0.2754237288135593,6.096963276836157,94000.0,47256.24,0.5027259574468085,0,Frequent Spender
304,171965.01,310.9674683544304,553,0.26763110307414106,7.803526220614829,73754.33,28660.835000000003,0.38859867617263966,3,Late-Night Spender
305,192760.95,334.65442708333336,576,0.09375,7.468084490740741,72859.78,32126.825,0.4409404612531084,0,Frequent Spender
306,200527.07,338.15694772344017,593,0.2782462057335582,7.258516020236088,65602.71,33421.17833333334,0.5094481361110438,0,Frequent Spender
307,603384.49,1111.2053222836096,543,0.1694290976058932,7.906414978514426,219669.87,100564.08166666667,0.4577964272782001,1,High-Value Spender
308,95275.01,132.32640277777776,720,0.23472222222222222,5.9605555555555565,34814.67,15879.168333333333,0.4561056684820891,0,Frequent Spender
309,152132.05,603.6986111111111,252,0.011904761904761904,17.053108465608464,46046.67,25355.341666666664,0.550644415039495,1,High-Value Spender
310,176655.48,254.91411255411256,693,0.2077922077922078,6.227489177489177,62266.78,29442.58,0.4728457132358539,0,Frequent Spender
311,222691.75,636.2621428571429,350,0.16285714285714287,12.28552380952381,56933.66,37115.291666666664,0.651904192821376,1,High-Value Spender
312,62877.36,216.8184827586207,290,0.1482758620689655,14.876839080459769,20000.0,10479.56,0.5239779999999999,2,Balanced Spender
313,172190.2,467.9081521739131,368,0.1358695652173913,11.654076086956522,86885.5,28698.36666666667,0.3303009900002494,2,Balanced Spender
314,73625.59,144.93226377952755,508,0.31299212598425197,8.492946194225722,27173.66,12270.931666666665,0.45157449039498787,3,Late-Night Spender
315,133390.59,501.4683834586466,266,0.30451127819548873,16.16647869674185,49491.67,22231.765,0.44920215866629676,2,Balanced Spender
316,177432.55,439.1894801980198,404,0.0297029702970297,10.675453795379537,51192.19,29572.091666666664,0.5776680323046672,2,Balanced Spender
317,260887.54,587.5845495495496,444,0.11486486486486487,9.700938438438438,58898.25,43481.25666666667,0.7382436093885076,1,High-Value Spender
318,394663.16,633.4882182985554,623,0.15409309791332262,6.9133761369716416,121144.26,65777.19333333333,0.5429658271331497,0,Frequent Spender
319,117261.66,164.69334269662923,712,0.3202247191011236,6.06498127340824,34093.23,19543.61,0.5732402004738184,0,Frequent Spender
320,163152.66,382.9874647887324,426,0.2676056338028169,10.101838810641627,49992.91,27192.11,0.5439193277606764,3,Late-Night Spender
321,254167.04,532.8449475890985,477,0.18238993710691823,9.013766596785464,115771.57,42361.17333333333,0.365903073900901,2,Balanced Spender
322,123051.8,204.7450915141431,601,0.4226289517470882,7.166971713810317,46415.18,20508.633333333335,0.4418518539265244,3,Late-Night Spender
323,120722.78,264.74293859649123,456,0.125,9.442580409356726,42249.56,20120.463333333333,0.4762289437649371,2,Balanced Spender
324,193355.97,450.7132167832168,429,0.07226107226107226,10.028593628593628,48708.03,32225.995,0.6616156514644506,0,Frequent Spender
325,101084.51,227.156202247191,445,0.19775280898876405,9.668614232209737,32568.39,16847.41833333333,0.5172935577513451,2,Balanced Spender
326,575717.53,1024.4084163701068,562,0.3540925266903915,7.673309608540925,212997.07,95952.92166666668,0.4504893971859175,3,Late-Night Spender
327,70221.05,184.79223684210527,380,0.1,11.315438596491228,34217.28,11703.508333333333,0.34203502830538646,2,Balanced Spender
328,126549.25,466.97140221402213,271,0.2029520295202952,15.84532595325953,49137.93,21091.541666666668,0.42923138330545607,2,Balanced Spender
329,333536.84,521.1513125,640,0.246875,6.701171875,99844.78,55589.473333333335,0.5567589345515442,0,Frequent Spender
330,207983.21,457.10595604395604,455,0.041758241758241756,9.462637362637363,70577.04,34663.86833333333,0.49114936434474066,2,Balanced Spender
331,144563.4,238.55346534653464,606,0.16831683168316833,7.087458745874588,45305.28,24093.899999999998,0.5318121861292988,0,Frequent Spender
332,304215.07,481.3529588607595,632,0.15822784810126583,6.826687763713079,93770.4,50702.511666666665,0.540709132803813,0,Frequent Spender
333,513392.58,1496.7713702623907,343,0.2653061224489796,12.528571428571428,151203.31,85565.43000000001,0.5658965402278562,1,High-Value Spender
334,115948.27,220.85384761904763,525,0.23809523809523808,8.21031746031746,26569.78,19324.711666666666,0.7273192200562695,0,Frequent Spender
335,199094.36,557.6872829131652,357,0.09243697478991597,12.067320261437906,100017.78,33182.39333333333,0.3317649455260188,2,Balanced Spender
336,75356.44,180.27856459330144,418,0.12679425837320574,10.313915470494416,29164.28,12559.406666666668,0.4306434675111701,2,Balanced Spender
337,186851.78,551.185191740413,339,0.3805309734513274,12.708997050147493,83680.01,31141.963333333333,0.37215534908914727,2,Balanced Spender
338,164153.24,442.461563342318,371,0.22641509433962265,11.629469901168013,75775.0,27358.873333333333,0.36105408556032115,2,Balanced Spender
339,203564.31,330.9988780487805,615,0.12682926829268293,6.997344173441735,94865.3,33927.385,0.3576374606942686,0,Frequent Spender
340,126003.25,291.67418981481484,432,0.05787037037037037,9.976890432098765,56585.02,21000.541666666668,0.3711325306002661,2,Balanced Spender
341,111091.7,291.57926509186353,381,0.3779527559055118,11.23827646544182,36529.3,18515.283333333333,0.5068611589418174,3,Late-Night Spender
342,130411.98,168.92743523316062,772,0.011658031088082901,5.580440414507772,36578.11,21735.329999999998,0.5942168690509159,0,Frequent Spender
343,353804.55,628.4272646536411,563,0.12788632326820604,7.631053878034339,137737.42,58967.424999999996,0.42811477810459925,0,Frequent Spender
344,118714.1,262.64181415929204,452,0.18584070796460178,9.498451327433628,40134.27,19785.683333333334,0.4929872483873093,2,Balanced Spender
345,260031.85,1057.0400406504066,246,0.12195121951219512,17.456775067750677,68910.23,43338.64166666667,0.6289144828955973,1,High-Value Spender
346,218247.95,435.6246506986028,501,0.24750499001996007,8.592215568862276,80215.71,36374.65833333333,0.4534605295313515,3,Late-Night Spender
347,125184.15,216.95693240901213,577,0.3778162911611785,7.482697862507221,35301.27,20864.024999999998,0.5910276032562001,3,Late-Night Spender
348,579682.22,1533.5508465608466,378,0.16666666666666666,11.42257495590829,213524.2,96613.70333333332,0.45247191340997095,1,High-Value Spender
349,623089.1,2217.3989323843416,281,0.18149466192170818,15.298695136417557,182553.34,103848.18333333333,0.5688648771549911,1,High-Value Spender
350,70122.84,142.8163747454175,491,0.09979633401221996,8.770061099796335,22836.23,11687.14,0.5117806222831002,0,Frequent Spender
351,106527.26,287.9115135135135,370,0.13513513513513514,11.631666666666666,30631.61,17754.54333333333,0.5796150882481637,2,Balanced Spender
352,263263.48,462.6774692442882,569,0.0984182776801406,7.571851200937317,67215.06,43877.246666666666,0.652788923593413,0,Frequent Spender
353,190857.16,320.2301342281879,596,0.21140939597315436,7.224300894854586,46080.28,31809.52666666667,0.690306713992768,0,Frequent Spender
354,86841.16,289.4705333333333,300,0.18,14.367722222222222,35554.32,14473.526666666667,0.40708208360240516,2,Balanced Spender
355,183408.08,379.72687370600414,483,0.16563146997929606,8.89278812974465,61242.04,30568.013333333332,0.4991344725507728,0,Frequent Spender
356,182869.4,397.5421739130435,460,0.2673913043478261,9.380724637681158,53441.41,30478.233333333334,0.5703111750482132,3,Late-Night Spender
357,191974.0,393.3893442622951,488,0.305327868852459,8.8176912568306,59715.81,31995.666666666668,0.53579892270852,3,Late-Night Spender
358,59719.66,145.3033090024331,411,0.12895377128953772,10.484387672343876,20000.0,9953.276666666667,0.4976638333333333,2,Balanced Spender
359,436372.58,1066.9256234718828,409,0.11246943765281174,10.530236348818256,194550.74,72728.76333333334,0.373829281416937,1,High-Value Spender
360,103323.81,224.61697826086956,460,0.3652173913043478,9.37481884057971,25945.13,17220.635,0.6637328469735938,3,Late-Night Spender
361,172014.81,332.07492277992276,518,0.009652509652509652,8.289350064350064,81458.7,28669.135,0.35194687614705367,0,Frequent Spender
362,93088.84,170.18069469835464,547,0.14442413162705667,7.883516148689822,24141.28,15514.806666666665,0.6426671107193432,0,Frequent Spender
363,75776.92,96.1636040609137,788,0.12309644670050761,5.478362944162436,20000.0,12629.486666666666,0.6314743333333332,0,Frequent Spender
364,109589.16,462.4015189873418,237,0.32489451476793246,18.061462728551337,28431.53,18264.86,0.6424156561395044,1,High-Value Spender
365,232954.85,522.3202914798206,446,0.1681614349775785,9.653288490284007,106182.38,38825.808333333334,0.3656520821376704,2,Balanced Spender
366,224125.85,438.602446183953,511,0.20939334637964774,8.445857795172863,70486.06,37354.308333333334,0.5299531330497596,0,Frequent Spender
367,151705.83,380.2151127819549,399,0.24310776942355888,10.81888053467001,37841.18,25284.304999999997,0.6681690422973067,3,Late-Night Spender
368,255835.43,885.2437024221454,289,0.16608996539792387,14.913264129181085,79024.28,42639.238333333335,0.5395713612744505,1,High-Value Spender
369,66059.84,106.72025848142164,619,0.13731825525040386,6.965428109854605,20000.0,11009.973333333333,0.5504986666666667,0,Frequent Spender
370,230327.27,472.951273100616,487,0.3347022587268994,8.865058179329225,55209.94,38387.878333333334,0.6953073727907209,3,Late-Night Spender
371,210196.96,516.4544471744472,407,0.25307125307125306,10.574242424242422,74185.79,35032.82666666667,0.4722309577975333,2,Balanced Spender
372,97721.55,145.85305970149255,670,0.13432835820895522,6.417636815920398,36006.21,16286.925000000001,0.452336555277548,0,Frequent Spender
373,73706.33,158.84984913793105,464,0.35560344827586204,9.237571839080461,26707.68,12284.388333333334,0.45995714840575197,3,Late-Night Spender
374,237248.64,364.4372350230415,651,0.46236559139784944,6.633691756272401,75612.91,39541.44,0.5229456186780802,3,Late-Night Spender
375,79751.81,166.14960416666665,480,0.23125,8.967951388888888,35315.44,13291.968333333332,0.3763783867150836,2,Balanced Spender
376,52063.06,89.76389655172413,580,0.16551724137931034,7.433706896551724,20000.0,8677.176666666666,0.4338588333333333,0,Frequent Spender
377,122221.35,286.2326697892272,427,0.22950819672131148,10.022209211553474,33702.23,20370.225000000002,0.6044177195396269,3,Late-Night Spender
378,73161.51,122.75421140939596,596,0.1610738255033557,7.23352908277405,21044.25,12193.585,0.5794259714648894,0,Frequent Spender
379,85310.8,134.5596214511041,634,0.21766561514195584,6.791167192429023,40885.37,14218.466666666667,0.3477641676391009,0,Frequent Spender
380,52905.72,144.5511475409836,366,0.6174863387978142,11.773406193078324,27003.76,8817.62,0.32653304576844117,3,Late-Night Spender
381,120993.97,303.24303258145363,399,0.09273182957393483,10.818504594820384,39191.39,20165.661666666667,0.514543160287672,2,Balanced Spender
382,83123.9,131.5251582278481,632,0.10759493670886076,6.800712025316456,38681.79,13853.983333333332,0.3581525915251939,0,Frequent Spender
383,201348.07,529.8633421052632,380,0.25,11.299298245614036,70851.09,33558.011666666665,0.4736414311574694,2,Balanced Spender
384,121755.47,221.77681238615665,549,0.06375227686703097,7.829265330904675,41104.49,20292.578333333335,0.493682766367697,0,Frequent Spender
385,108011.14,193.91587073608616,557,0.6193895870736086,7.73147815679234,37374.65,18001.856666666667,0.48165953839478537,3,Late-Night Spender
386,51764.87,89.24977586206897,580,0.20862068965517241,7.418505747126437,23157.74,8627.478333333334,0.3725526900869141,0,Frequent Spender
387,53876.79,108.842,495,0.37777777777777777,8.651784511784511,20000.0,8979.465,0.44897325,3,Late-Night Spender
388,56520.05,225.17948207171315,251,0.28286852589641437,17.15132802124834,20000.0,9420.008333333333,0.47100041666666664,2,Balanced Spender
389,99646.31,168.03762225969646,593,0.09612141652613827,7.241765036537381,25280.39,16607.718333333334,0.6569407486725218,0,Frequent Spender
390,70748.05,143.79684959349595,492,0.3394308943089431,8.752608401084009,26232.44,11791.341666666667,0.449494658776182,3,Late-Night Spender
391,373962.19,783.987819706499,477,0.1111111111111111,9.043640810621943,113115.79,62327.03166666667,0.5510020454851323,1,High-Value Spender
392,99250.16,203.79909650924026,487,0.24229979466119098,8.863963039014374,27245.46,16541.693333333333,0.6071357698982999,3,Late-Night Spender
393,971046.59,1798.234425925926,540,0.15925925925925927,7.995216049382717,249826.16,161841.09833333333,0.6478148578729038,1,High-Value Spender
394,213074.92,500.175868544601,426,0.13615023474178403,10.102386541471049,70381.04,35512.48666666667,0.5045746221804434,2,Balanced Spender
395,205472.5,410.124750499002,501,0.2954091816367265,8.597638057218896,56490.34,34245.416666666664,0.606217216371271,3,Late-Night Spender
396,68136.21,181.21332446808512,376,0.07446808510638298,11.444636524822695,25109.3,11356.035000000002,0.45226410134890266,2,Balanced Spender
397,218929.86,485.43206208425715,451,0.04434589800443459,9.556060606060605,47721.13,36488.31,0.7646153810691406,0,Frequent Spender
398,206238.51,335.3471707317073,615,0.2016260162601626,7.019051490514904,76075.72,34373.085,0.45182727156575053,0,Frequent Spender
399,75846.72,244.66683870967742,310,0.05161290322580645,13.863172043010751,33252.44,12641.12,0.3801561629763109,2,Balanced Spender
400,158970.99,359.6628733031674,442,0.049773755656108594,9.715950226244344,45805.29,26495.164999999997,0.578430242445796,0,Frequent Spender
401,104472.83,288.5989779005525,362,0.2154696132596685,11.89829650092081,36743.78,17412.138333333332,0.4738798875165629,2,Balanced Spender
402,291675.84,992.0946938775511,294,0.3333333333333333,14.613378684807255,94799.36,48612.64000000001,0.5127950230887636,1,High-Value Spender
403,192014.63,316.85582508250826,606,0.06435643564356436,7.106188118811882,49655.72,32002.438333333335,0.6444864425152497,0,Frequent Spender
404,112071.42,275.3597542997543,407,0.26535626535626533,10.610401310401311,71933.84,18678.57,0.25966318494883633,2,Balanced Spender
405,258837.86,487.4535969868173,531,0.352165725047081,8.132831136220966,87799.77,43139.64333333333,0.49134118840326496,3,Late-Night Spender
406,142202.56,271.8978202676864,523,0.5583173996175909,8.252963671128107,41045.7,23700.426666666666,0.5774155798699174,3,Late-Night Spender
407,250852.97,779.0464906832298,322,0.11180124223602485,13.362888198757762,79836.57,41808.82833333333,0.5236801672884159,1,High-Value Spender
408,127841.39,286.6398878923767,446,0.10762331838565023,9.649962630792228,54952.38,21306.898333333334,0.38773385853958164,2,Balanced Spender
409,173545.97,592.3070648464164,293,0.04436860068259386,14.689021615472127,49993.88,28924.328333333335,0.5785573820902346,1,High-Value Spender
410,100892.78,138.58898351648352,728,0.25686813186813184,5.908356227106227,32186.97,16815.463333333333,0.5224307641674047,0,Frequent Spender
411,149239.56,408.87550684931506,365,0.4383561643835616,11.81972602739726,58819.29,24873.26,0.42287589666587266,3,Late-Night Spender
412,86525.95,167.36160541586074,517,0.09671179883945841,8.312637008381689,20000.0,14420.991666666667,0.7210495833333334,0,Frequent Spender
413,263925.44,486.0505340699816,543,0.3664825046040516,7.948250460405156,64979.71,43987.573333333334,0.6769432078618592,3,Late-Night Spender
414,121736.6,317.8501305483029,383,0.15404699738903394,11.242036553524803,53527.19,20289.433333333334,0.3790491025838146,2,Balanced Spender
415,618871.77,1445.9620794392524,428,0.4719626168224299,10.032515576323988,152055.98,103145.295,0.6783376424919295,1,High-Value Spender
416,179034.29,531.2590207715134,337,0.08605341246290801,12.765825914935707,57239.42,29839.048333333336,0.5213024229339385,2,Balanced Spender
417,125213.94,218.14275261324042,574,0.2961672473867596,7.479500580720093,38383.81,20868.99,0.5436925099410403,3,Late-Night Spender
418,111157.34,183.42795379537952,606,0.066006600660066,7.105253025302529,47049.62,18526.22333333333,0.3937592552996885,0,Frequent Spender
419,140632.11,305.72197826086955,460,0.12173913043478261,9.353913043478261,49584.47,23438.684999999998,0.4727021383913148,2,Balanced Spender
420,104256.7,187.51205035971222,556,0.20503597122302158,7.7492505995203835,39834.77,17376.116666666665,0.43620476951835463,0,Frequent Spender
421,93052.49,375.21165322580646,248,0.46774193548387094,17.32923387096774,37211.94,15508.748333333335,0.4167680678119263,2,Balanced Spender
422,41762.17,123.1922418879056,339,0.35398230088495575,12.655408062930187,20000.0,6960.361666666667,0.34801808333333334,2,Balanced Spender
423,63653.08,120.7838330170778,527,0.04554079696394687,8.159582542694498,34451.06,10608.846666666666,0.3079396299175313,0,Frequent Spender
424,295341.4,843.8325714285714,350,0.30857142857142855,12.289619047619048,140564.13,49223.56666666667,0.3501858309560673,2,Balanced Spender
425,153328.71,405.6315079365079,378,0.17724867724867724,11.387257495590829,54268.66,25554.785,0.47089397453336784,2,Balanced Spender
426,57509.36,238.62804979253113,241,0.11203319502074689,17.88063623789765,20000.0,9584.893333333333,0.47924466666666665,2,Balanced Spender
