user_id,date_time,amount,description,category
2,2026-02-22 16:00:00,189.27,Netflix,entertainment
2,2026-02-22 15:00:00,421.23,Cafe,food
2,2026-02-22 09:00:00,666.65,Amazon,shopping
2,2026-02-22 09:00:00,407.39,Auto,transport
2,2026-02-23 09:00:00,95.1,Movie,entertainment
2,2026-02-24 10:00:00,839.54,Auto,transport
2,2026-02-25 18:00:00,368.41,Swiggy,food
2,2026-02-25 08:00:00,989.55,Netflix,entertainment
2,2026-02-25 12:00:00,472.26,Flipkart,shopping
2,2026-02-25 23:00:00,823.44,Uber,transport
2,2026-02-26 12:00:00,445.6,Cafe,food
2,2026-02-26 22:00:00,175.35,Swiggy,food
2,2026-02-26 09:00:00,946.54,Cafe,food
2,2026-02-27 21:00:00,928.89,Auto,transport
2,2026-02-27 09:00:00,581.22,Auto,transport
2,2026-02-27 20:00:00,154.8,Flipkart,shopping
2,2026-02-27 15:00:00,372.38,Flipkart,shopping
2,2026-02-28 12:00:00,604.39,Netflix,entertainment
2,2026-02-28 22:00:00,275.12,Movie,entertainment
2,2026-03-01 16:00:00,973.57,Zomato,food
2,2026-03-01 20:00:00,701.96,Uber,transport
2,2026-03-01 15:00:00,644.67,Uber,transport
2,2026-03-01 10:00:00,145.02,Netflix,entertainment
2,2026-03-02 08:00:00,206.82,Auto,transport
2,2026-03-02 10:00:00,889.68,Amazon,shopping
2,2026-03-03 11:00:00,597.93,Movie,entertainment
2,2026-03-03 15:00:00,413.26,Zomato,food
2,2026-03-03 09:00:00,95.89,Movie,entertainment
2,2026-03-04 23:00:00,817.21,Zomato,food
2,2026-03-04 20:00:00,617.37,Netflix,entertainment
2,2026-03-05 16:00:00,227.03,Movie,entertainment
2,2026-03-05 16:00:00,939.9,Flipkart,shopping
2,2026-03-05 18:00:00,513.91,Auto,transport
2,2026-03-05 18:00:00,218.67,Amazon,shopping
2,2026-03-06 23:00:00,350.21,Flipkart,shopping
2,2026-03-06 22:00:00,602.33,Swiggy,food
2,2026-03-06 09:00:00,175.67,Uber,transport
2,2026-03-07 17:00:00,619.75,Cafe,food
2,2026-03-07 22:00:00,287.71,Zomato,food
2,2026-03-07 14:00:00,971.13,Auto,transport
2,2026-03-08 08:00:00,427.61,Swiggy,food
2,2026-03-08 22:00:00,541.01,Cafe,food
2,2026-03-08 16:00:00,629.57,Flipkart,shopping
2,2026-03-09 16:00:00,528.34,Auto,transport
2,2026-03-09 22:00:00,751.32,Movie,entertainment
2,2026-03-09 23:00:00,671.32,Cafe,food
2,2026-03-09 20:00:00,388.55,Movie,entertainment
2,2026-03-10 12:00:00,979.04,Zomato,food
2,2026-03-11 14:00:00,697.05,Netflix,entertainment
2,2026-03-11 20:00:00,563.79,Netflix,entertainment
2,2026-03-11 11:00:00,55.45,Netflix,entertainment
2,2026-03-11 22:00:00,866.46,Amazon,shopping
2,2026-03-11 15:00:00,966.95,Flipkart,shopping
2,2026-03-12 00:00:00,811.81,Swiggy,food
2,2026-03-12 19:00:00,551.12,Movie,entertainment
2,2026-03-13 11:00:00,910.37,Movie,entertainment
2,2026-03-14 22:00:00,446.81,Netflix,entertainment
2,2026-03-14 22:00:00,627.52,Uber,transport
2,2026-03-14 23:00:00,411.12,Cafe,food
2,2026-03-14 12:00:00,77.09,Cafe,food
2,2026-03-15 16:00:00,937.16,Movie,entertainment
2,2026-03-15 11:00:00,984.59,Amazon,shopping
2,2026-03-15 00:00:00,800.4,Cafe,food
2,2026-03-15 23:00:00,697.24,Uber,transport
2,2026-03-16 22:00:00,243.87,Zomato,food
2,2026-03-16 22:00:00,222.67,Swiggy,food
2,2026-03-16 16:00:00,353.09,Netflix,entertainment
2,2026-03-16 15:00:00,276.07,Uber,transport
2,2026-03-17 23:00:00,704.84,Swiggy,food
2,2026-03-18 09:00:00,494.45,Movie,entertainment
2,2026-03-18 14:00:00,951.38,Flipkart,shopping
2,2026-03-18 23:00:00,755.64,Auto,transport
2,2026-03-18 10:00:00,914.17,Amazon,shopping
2,2026-03-19 19:00:00,712.03,Amazon,shopping
2,2026-03-19 21:00:00,54.28,Movie,entertainment
2,2026-03-19 21:00:00,381.86,Movie,entertainment
2,2026-03-19 21:00:00,887.62,Flipkart,shopping
2,2026-03-19 22:00:00,640.83,Swiggy,food
2,2026-03-20 16:00:00,579.32,Auto,transport
2,2026-03-20 19:00:00,591.19,Zomato,food
2,2026-03-20 16:00:00,589.94,Flipkart,shopping
2,2026-03-20 19:00:00,324.53,Swiggy,food
2,2026-03-21 21:00:00,336.43,Flipkart,shopping
2,2026-03-21 22:00:00,154.13,Cafe,food
2,2026-03-21 14:00:00,210.57,Cafe,food
2,2026-03-21 08:00:00,392.12,Amazon,shopping
2,2026-03-22 18:00:00,483.95,Uber,transport
2,2026-03-22 13:00:00,312.47,Movie,entertainment
2,2026-03-22 18:00:00,989.46,Zomato,food
2,2026-03-22 13:00:00,130.51,Netflix,entertainment
2,2026-03-23 19:00:00,345.31,Uber,transport
2,2026-03-23 18:00:00,702.88,Auto,transport
2,2026-03-23 19:00:00,438.55,Movie,entertainment
2,2026-03-23 09:00:00,619.52,Auto,transport
2,2026-03-23 19:00:00,199.85,Swiggy,food
2,2026-03-24 23:00:00,438.51,Zomato,food
2,2026-03-24 22:00:00,953.3,Flipkart,shopping
2,2026-03-25 13:00:00,560.75,Movie,entertainment
2,2026-03-25 18:00:00,86.75,Flipkart,shopping
2,2026-03-25 11:00:00,602.82,Movie,entertainment
2,2026-03-25 14:00:00,324.32,Uber,transport
2,2026-03-25 11:00:00,869.44,Amazon,shopping
2,2026-03-26 20:00:00,755.7,Movie,entertainment
2,2026-03-26 16:00:00,914.43,Netflix,entertainment
2,2026-03-26 09:00:00,410.43,Amazon,shopping
2,2026-03-26 23:00:00,427.03,Cafe,food
2,2026-03-27 00:00:00,749.1,Cafe,food
2,2026-03-28 23:00:00,669.2,Flipkart,shopping
2,2026-03-28 13:00:00,890.61,Uber,transport
2,2026-03-28 20:00:00,141.89,Swiggy,food
2,2026-03-28 23:00:00,204.91,Netflix,entertainment
2,2026-03-29 08:00:00,604.14,Auto,transport
2,2026-03-30 15:00:00,610.52,Auto,transport
2,2026-03-31 15:00:00,225.64,Amazon,shopping
2,2026-03-31 09:00:00,233.64,Auto,transport
2,2026-03-31 14:00:00,935.03,Auto,transport
2,2026-03-31 08:00:00,894.3,Netflix,entertainment
2,2026-04-01 11:00:00,896.54,Netflix,entertainment
2,2026-04-01 10:00:00,751.58,Netflix,entertainment
2,2026-04-01 15:00:00,924.42,Zomato,food
2,2026-04-01 21:00:00,210.31,Movie,entertainment
2,2026-04-01 16:00:00,166.55,Zomato,food
2,2026-04-02 19:00:00,667.2,Swiggy,food
2,2026-04-03 23:00:00,97.74,Swiggy,food
2,2026-04-03 08:00:00,319.49,Auto,transport
2,2026-04-03 11:00:00,58.49,Amazon,shopping
2,2026-04-03 20:00:00,866.01,Netflix,entertainment
2,2026-04-03 21:00:00,712.98,Netflix,entertainment
2,2026-04-04 17:00:00,203.15,Movie,entertainment
2,2026-04-04 11:00:00,967.96,Swiggy,food
2,2026-04-05 11:00:00,63.72,Uber,transport
2,2026-04-05 11:00:00,571.8,Netflix,entertainment
2,2026-04-05 21:00:00,74.2,Amazon,shopping
2,2026-04-06 23:00:00,937.15,Uber,transport
2,2026-04-06 20:00:00,836.58,Netflix,entertainment
2,2026-04-06 17:00:00,336.48,Uber,transport
2,2026-04-07 16:00:00,816.13,Amazon,shopping
2,2026-04-08 17:00:00,424.31,Amazon,shopping
2,2026-04-08 18:00:00,600.45,Uber,transport
2,2026-04-08 22:00:00,691.97,Cafe,food
2,2026-04-09 16:00:00,586.13,Cafe,food
2,2026-04-10 11:00:00,977.64,Uber,transport
2,2026-04-10 00:00:00,457.9,Zomato,food
2,2026-04-10 14:00:00,506.65,Netflix,entertainment
2,2026-04-10 14:00:00,546.46,Netflix,entertainment
2,2026-04-10 09:00:00,90.61,Auto,transport
2,2026-04-11 16:00:00,124.3,Flipkart,shopping
2,2026-04-12 22:00:00,515.65,Uber,transport
2,2026-04-12 21:00:00,674.59,Netflix,entertainment
2,2026-04-12 14:00:00,666.78,Flipkart,shopping
2,2026-04-13 12:00:00,751.43,Amazon,shopping
2,2026-04-13 20:00:00,159.07,Netflix,entertainment
2,2026-04-13 10:00:00,994.07,Netflix,entertainment
2,2026-04-13 18:00:00,935.49,Movie,entertainment
2,2026-04-13 16:00:00,915.09,Flipkart,shopping
2,2026-04-14 22:00:00,757.46,Uber,transport
2,2026-04-14 08:00:00,409.83,Uber,transport
2,2026-04-14 15:00:00,476.87,Flipkart,shopping
2,2026-04-14 23:00:00,816.19,Amazon,shopping
2,2026-04-14 22:00:00,57.95,Zomato,food
2,2026-04-15 09:00:00,788.43,Netflix,entertainment
2,2026-04-15 09:00:00,755.39,Movie,entertainment
2,2026-04-15 12:00:00,789.37,Amazon,shopping
2,2026-04-15 12:00:00,693.02,Zomato,food
2,2026-04-15 19:00:00,975.45,Cafe,food
2,2026-04-16 22:00:00,86.22,Swiggy,food
2,2026-04-16 16:00:00,163.75,Amazon,shopping
2,2026-04-17 14:00:00,415.55,Amazon,shopping
2,2026-04-17 15:00:00,518.75,Auto,transport
2,2026-04-18 12:00:00,989.3,Flipkart,shopping
2,2026-04-18 14:00:00,551.57,Cafe,food
2,2026-04-19 18:00:00,321.82,Uber,transport
2,2026-04-19 17:00:00,764.72,Swiggy,food
2,2026-04-20 22:00:00,77.73,Movie,entertainment
2,2026-04-20 12:00:00,474.9,Uber,transport
2,2026-04-21 16:00:00,330.27,Uber,transport
2,2026-04-21 08:00:00,909.15,Zomato,food
2,2026-04-22 20:00:00,913.25,Movie,entertainment
2,2026-04-22 20:00:00,468.0,Flipkart,shopping
2,2026-04-23 16:00:00,528.52,Uber,transport
2,2026-04-23 14:00:00,289.95,Auto,transport
2,2026-04-23 13:00:00,860.45,Uber,transport
2,2026-04-24 18:00:00,800.87,Amazon,shopping
2,2026-04-24 22:00:00,403.84,Netflix,entertainment
2,2026-04-24 21:00:00,673.51,Auto,transport
2,2026-04-24 17:00:00,99.35,Swiggy,food
2,2026-04-25 09:00:00,181.74,Netflix,entertainment
2,2026-04-26 11:00:00,373.16,Cafe,food
2,2026-04-27 11:00:00,98.23,Cafe,food
2,2026-04-27 23:00:00,799.4,Amazon,shopping
2,2026-04-27 10:00:00,615.04,Flipkart,shopping
2,2026-04-27 17:00:00,106.12,Flipkart,shopping
2,2026-04-27 13:00:00,221.02,Amazon,shopping
2,2026-04-28 09:00:00,72.98,Cafe,food
2,2026-04-28 21:00:00,889.88,Flipkart,shopping
2,2026-04-28 20:00:00,619.23,Auto,transport
2,2026-04-28 15:00:00,372.26,Cafe,food
2,2026-04-29 17:00:00,146.11,Flipkart,shopping
2,2026-04-29 13:00:00,429.93,Uber,transport
2,2026-04-29 19:00:00,366.44,Uber,transport
2,2026-04-29 23:00:00,676.18,Zomato,food
2,2026-04-30 10:00:00,258.34,Amazon,shopping
2,2026-04-30 08:00:00,602.62,Flipkart,shopping
2,2026-04-30 09:00:00,727.71,Netflix,entertainment
2,2026-04-30 19:00:00,127.88,Flipkart,shopping
3,2026-01-01 19:00:00,296.03,Movie,entertainment
3,2026-01-01 19:00:00,740.75,Movie,entertainment
3,2026-01-02 12:00:00,132.06,Auto,transport
3,2026-01-03 21:00:00,812.08,Amazon,shopping
3,2026-01-04 16:00:00,410.96,Flipkart,shopping
3,2026-01-04 23:00:00,365.07,Cafe,food
3,2026-01-05 22:00:00,176.9,Zomato,food
3,2026-01-05 12:00:00,860.95,Uber,transport
3,2026-01-05 00:00:00,578.1,Cafe,food
3,2026-01-05 13:00:00,870.58,Auto,transport
3,2026-01-06 09:00:00,400.69,Movie,entertainment
3,2026-01-06 08:00:00,692.49,Cafe,food
3,2026-01-06 20:00:00,385.98,Netflix,entertainment
3,2026-01-06 23:00:00,281.55,Zomato,food
3,2026-01-07 22:00:00,718.62,Flipkart,shopping
3,2026-01-07 22:00:00,474.64,Swiggy,food
3,2026-01-07 18:00:00,810.21,Netflix,entertainment
3,2026-01-08 12:00:00,456.28,Flipkart,shopping
3,2026-01-08 12:00:00,919.92,Auto,transport
3,2026-01-08 15:00:00,270.69,Auto,transport
3,2026-01-09 09:00:00,503.51,Auto,transport
3,2026-01-10 18:00:00,938.06,Swiggy,food
3,2026-01-10 22:00:00,570.97,Cafe,food
3,2026-01-11 13:00:00,572.43,Netflix,entertainment
3,2026-01-12 22:00:00,997.5,Zomato,food
3,2026-01-12 08:00:00,507.95,Movie,entertainment
3,2026-01-13 15:00:00,695.16,Swiggy,food
3,2026-01-13 15:00:00,892.4,Netflix,entertainment
3,2026-01-13 11:00:00,644.76,Flipkart,shopping
3,2026-01-13 21:00:00,707.96,Amazon,shopping
3,2026-01-14 21:00:00,162.63,Netflix,entertainment
3,2026-01-15 10:00:00,426.17,Swiggy,food
3,2026-01-16 09:00:00,605.85,Amazon,shopping
3,2026-01-17 13:00:00,959.89,Uber,transport
3,2026-01-17 17:00:00,886.32,Auto,transport
3,2026-01-17 00:00:00,918.47,Zomato,food
3,2026-01-17 14:00:00,720.64,Movie,entertainment
3,2026-01-18 11:00:00,75.8,Uber,transport
3,2026-01-19 16:00:00,697.1,Netflix,entertainment
3,2026-01-19 11:00:00,832.91,Zomato,food
3,2026-01-19 13:00:00,277.58,Swiggy,food
3,2026-01-19 11:00:00,750.24,Netflix,entertainment
3,2026-01-20 13:00:00,860.04,Netflix,entertainment
3,2026-01-21 14:00:00,489.87,Netflix,entertainment
3,2026-01-21 11:00:00,205.25,Uber,transport
3,2026-01-22 13:00:00,509.03,Auto,transport
3,2026-01-23 19:00:00,547.65,Amazon,shopping
3,2026-01-23 19:00:00,562.79,Flipkart,shopping
3,2026-01-23 08:00:00,901.32,Uber,transport
3,2026-01-23 15:00:00,117.89,Movie,entertainment
3,2026-01-23 19:00:00,740.84,Auto,transport
3,2026-01-24 23:00:00,95.19,Amazon,shopping
3,2026-01-24 12:00:00,435.47,Movie,entertainment
3,2026-01-24 15:00:00,56.89,Uber,transport
3,2026-01-25 18:00:00,824.27,Uber,transport
3,2026-01-25 23:00:00,803.37,Swiggy,food
3,2026-01-25 14:00:00,156.87,Uber,transport
3,2026-01-26 08:00:00,415.84,Amazon,shopping
3,2026-01-26 21:00:00,730.48,Netflix,entertainment
3,2026-01-26 23:00:00,393.84,Zomato,food
3,2026-01-27 22:00:00,161.78,Flipkart,shopping
3,2026-01-28 14:00:00,994.72,Movie,entertainment
3,2026-01-28 22:00:00,253.93,Auto,transport
3,2026-01-28 17:00:00,608.95,Flipkart,shopping
3,2026-01-28 21:00:00,237.81,Uber,transport
3,2026-01-28 23:00:00,108.99,Netflix,entertainment
3,2026-01-29 21:00:00,213.97,Auto,transport
3,2026-01-29 17:00:00,819.37,Auto,transport
3,2026-01-29 17:00:00,589.74,Auto,transport
3,2026-01-29 09:00:00,673.63,Swiggy,food
3,2026-01-29 19:00:00,733.35,Flipkart,shopping
3,2026-01-30 10:00:00,212.47,Amazon,shopping
3,2026-01-30 09:00:00,444.3,Auto,transport
3,2026-01-31 22:00:00,650.06,Swiggy,food
3,2026-01-31 17:00:00,829.21,Netflix,entertainment
3,2026-02-01 15:00:00,61.06,Flipkart,shopping
3,2026-02-01 16:00:00,52.92,Movie,entertainment
3,2026-02-01 09:00:00,764.12,Auto,transport
3,2026-02-01 10:00:00,529.98,Netflix,entertainment
3,2026-02-01 18:00:00,885.14,Flipkart,shopping
3,2026-02-02 13:00:00,220.77,Movie,entertainment
3,2026-02-02 13:00:00,170.86,Netflix,entertainment
3,2026-02-03 21:00:00,264.18,Netflix,entertainment
3,2026-02-03 17:00:00,618.77,Flipkart,shopping
3,2026-02-03 21:00:00,878.36,Netflix,entertainment
3,2026-02-04 19:00:00,99.01,Flipkart,shopping
3,2026-02-04 19:00:00,451.14,Flipkart,shopping
3,2026-02-04 19:00:00,932.45,Zomato,food
3,2026-02-04 12:00:00,873.47,Zomato,food
3,2026-02-04 22:00:00,644.7,Zomato,food
3,2026-02-05 23:00:00,961.58,Netflix,entertainment
3,2026-02-06 23:00:00,680.47,Flipkart,shopping
3,2026-02-06 22:00:00,164.38,Flipkart,shopping
3,2026-02-07 19:00:00,736.14,Movie,entertainment
3,2026-02-07 23:00:00,866.59,Swiggy,food
3,2026-02-07 22:00:00,450.16,Zomato,food
3,2026-02-07 21:00:00,862.54,Zomato,food
3,2026-02-07 17:00:00,148.69,Auto,transport
3,2026-02-08 18:00:00,695.87,Flipkart,shopping
3,2026-02-08 22:00:00,503.55,Swiggy,food
3,2026-02-09 18:00:00,439.85,Uber,transport
3,2026-02-09 16:00:00,281.12,Cafe,food
3,2026-02-09 17:00:00,821.73,Uber,transport
3,2026-02-09 23:00:00,625.05,Swiggy,food
3,2026-02-10 21:00:00,206.46,Amazon,shopping
3,2026-02-11 08:00:00,465.48,Movie,entertainment
3,2026-02-12 21:00:00,753.93,Netflix,entertainment
3,2026-02-12 20:00:00,139.09,Zomato,food
3,2026-02-12 18:00:00,290.87,Netflix,entertainment
3,2026-02-13 17:00:00,726.7,Swiggy,food
3,2026-02-13 22:00:00,978.33,Movie,entertainment
3,2026-02-13 18:00:00,831.68,Auto,transport
3,2026-02-13 00:00:00,495.99,Swiggy,food
3,2026-02-14 11:00:00,491.27,Flipkart,shopping
3,2026-02-14 18:00:00,487.56,Uber,transport
3,2026-02-14 13:00:00,668.01,Swiggy,food
3,2026-02-14 13:00:00,877.42,Uber,transport
3,2026-02-14 14:00:00,652.64,Swiggy,food
3,2026-02-15 13:00:00,914.16,Netflix,entertainment
3,2026-02-16 20:00:00,853.88,Auto,transport
3,2026-02-16 09:00:00,640.1,Uber,transport
3,2026-02-16 18:00:00,707.82,Amazon,shopping
3,2026-02-17 17:00:00,396.76,Swiggy,food
3,2026-02-17 08:00:00,198.11,Flipkart,shopping
3,2026-02-18 23:00:00,699.62,Movie,entertainment
3,2026-02-18 21:00:00,880.65,Movie,entertainment
3,2026-02-19 23:00:00,721.99,Swiggy,food
3,2026-02-20 15:00:00,796.92,Cafe,food
3,2026-02-20 11:00:00,657.71,Netflix,entertainment
3,2026-02-20 10:00:00,411.59,Zomato,food
3,2026-02-20 23:00:00,736.63,Zomato,food
3,2026-02-21 17:00:00,954.14,Netflix,entertainment
3,2026-02-21 16:00:00,237.88,Amazon,shopping
3,2026-02-21 15:00:00,330.17,Flipkart,shopping
3,2026-02-21 21:00:00,998.82,Uber,transport
3,2026-02-22 08:00:00,288.71,Zomato,food
3,2026-02-22 16:00:00,626.23,Flipkart,shopping
3,2026-02-22 14:00:00,835.34,Auto,transport
3,2026-02-23 23:00:00,217.04,Auto,transport
3,2026-02-23 13:00:00,213.23,Amazon,shopping
3,2026-02-23 20:00:00,121.08,Netflix,entertainment
3,2026-02-24 18:00:00,169.45,Netflix,entertainment
3,2026-02-24 16:00:00,109.51,Zomato,food
3,2026-02-24 09:00:00,65.92,Uber,transport
3,2026-02-24 21:00:00,806.89,Movie,entertainment
3,2026-02-25 16:00:00,565.28,Amazon,shopping
3,2026-02-26 23:00:00,901.93,Amazon,shopping
3,2026-02-26 16:00:00,868.51,Amazon,shopping
3,2026-02-26 12:00:00,973.94,Flipkart,shopping
3,2026-02-26 08:00:00,602.89,Amazon,shopping
3,2026-02-27 13:00:00,532.16,Flipkart,shopping
3,2026-02-27 13:00:00,769.43,Movie,entertainment
3,2026-02-28 16:00:00,344.53,Auto,transport
3,2026-02-28 16:00:00,412.89,Movie,entertainment
3,2026-02-28 09:00:00,461.58,Netflix,entertainment
3,2026-02-28 16:00:00,884.6,Movie,entertainment
3,2026-02-28 23:00:00,499.6,Netflix,entertainment
3,2026-03-01 12:00:00,310.61,Swiggy,food
3,2026-03-02 10:00:00,386.93,Auto,transport
3,2026-03-02 09:00:00,822.5,Movie,entertainment
3,2026-03-03 11:00:00,733.35,Flipkart,shopping
3,2026-03-03 14:00:00,204.41,Amazon,shopping
3,2026-03-03 10:00:00,692.29,Zomato,food
3,2026-03-03 12:00:00,756.13,Amazon,shopping
3,2026-03-03 18:00:00,459.92,Movie,entertainment
3,2026-03-04 17:00:00,525.35,Flipkart,shopping
3,2026-03-04 10:00:00,252.87,Movie,entertainment
3,2026-03-04 13:00:00,710.45,Flipkart,shopping
3,2026-03-04 20:00:00,478.04,Uber,transport
3,2026-03-05 10:00:00,185.4,Netflix,entertainment
3,2026-03-05 11:00:00,342.8,Flipkart,shopping
3,2026-03-06 10:00:00,427.67,Amazon,shopping
3,2026-03-06 08:00:00,941.33,Netflix,entertainment
3,2026-03-06 14:00:00,888.29,Swiggy,food
3,2026-03-07 00:00:00,119.31,Swiggy,food
3,2026-03-07 22:00:00,861.92,Amazon,shopping
3,2026-03-08 23:00:00,353.59,Netflix,entertainment
3,2026-03-08 22:00:00,999.69,Cafe,food
3,2026-03-08 21:00:00,516.99,Cafe,food
3,2026-03-08 17:00:00,776.83,Netflix,entertainment
3,2026-03-09 10:00:00,555.74,Movie,entertainment
3,2026-03-09 23:00:00,334.67,Swiggy,food
3,2026-03-10 19:00:00,526.81,Zomato,food
3,2026-03-10 23:00:00,118.68,Zomato,food
3,2026-03-10 14:00:00,182.78,Netflix,entertainment
3,2026-03-10 13:00:00,362.89,Flipkart,shopping
3,2026-03-11 14:00:00,320.77,Movie,entertainment
3,2026-03-11 10:00:00,801.94,Flipkart,shopping
3,2026-03-11 00:00:00,420.72,Zomato,food
3,2026-03-11 13:00:00,877.83,Netflix,entertainment
3,2026-03-11 15:00:00,743.86,Auto,transport
3,2026-03-12 18:00:00,510.34,Flipkart,shopping
3,2026-03-12 23:00:00,880.11,Swiggy,food
3,2026-03-12 00:00:00,160.25,Swiggy,food
3,2026-03-12 10:00:00,785.65,Auto,transport
3,2026-03-13 12:00:00,465.09,Auto,transport
3,2026-03-13 22:00:00,877.91,Flipkart,shopping
3,2026-03-13 23:00:00,326.12,Zomato,food
3,2026-03-13 17:00:00,326.7,Cafe,food
3,2026-03-14 08:00:00,350.32,Auto,transport
3,2026-03-14 22:00:00,69.53,Swiggy,food
3,2026-03-14 10:00:00,237.8,Flipkart,shopping
3,2026-03-14 19:00:00,354.09,Amazon,shopping
3,2026-03-15 11:00:00,302.99,Uber,transport
3,2026-03-15 14:00:00,169.5,Flipkart,shopping
3,2026-03-15 10:00:00,680.36,Amazon,shopping
3,2026-03-16 09:00:00,442.87,Zomato,food
3,2026-03-16 13:00:00,757.13,Amazon,shopping
3,2026-03-17 08:00:00,503.18,Amazon,shopping
3,2026-03-17 16:00:00,329.42,Amazon,shopping
3,2026-03-17 09:00:00,833.71,Auto,transport
3,2026-03-17 09:00:00,249.18,Cafe,food
3,2026-03-17 13:00:00,663.86,Cafe,food
3,2026-03-18 14:00:00,498.74,Auto,transport
3,2026-03-18 08:00:00,671.21,Cafe,food
3,2026-03-18 11:00:00,303.91,Cafe,food
3,2026-03-19 08:00:00,772.44,Auto,transport
3,2026-03-19 09:00:00,135.61,Amazon,shopping
3,2026-03-19 09:00:00,665.44,Auto,transport
3,2026-03-20 14:00:00,240.98,Flipkart,shopping
3,2026-03-20 10:00:00,842.06,Amazon,shopping
3,2026-03-21 22:00:00,916.34,Uber,transport
3,2026-03-22 15:00:00,776.15,Uber,transport
3,2026-03-22 20:00:00,981.25,Auto,transport
3,2026-03-22 19:00:00,768.83,Netflix,entertainment
3,2026-03-23 19:00:00,690.56,Netflix,entertainment
3,2026-03-23 15:00:00,336.55,Uber,transport
3,2026-03-23 10:00:00,548.42,Movie,entertainment
3,2026-03-23 21:00:00,732.31,Zomato,food
3,2026-03-24 23:00:00,402.97,Amazon,shopping
3,2026-03-24 15:00:00,844.17,Netflix,entertainment
3,2026-03-24 10:00:00,420.59,Flipkart,shopping
3,2026-03-25 23:00:00,254.22,Swiggy,food
3,2026-03-26 18:00:00,613.35,Flipkart,shopping
3,2026-03-26 17:00:00,869.1,Movie,entertainment
3,2026-03-27 21:00:00,325.34,Movie,entertainment
3,2026-03-27 13:00:00,707.19,Amazon,shopping
3,2026-03-27 09:00:00,107.88,Uber,transport
3,2026-03-28 17:00:00,923.81,Uber,transport
3,2026-03-28 15:00:00,731.26,Uber,transport
3,2026-03-28 16:00:00,831.99,Movie,entertainment
3,2026-03-29 20:00:00,526.87,Uber,transport
3,2026-03-29 19:00:00,824.68,Flipkart,shopping
3,2026-03-30 19:00:00,985.09,Uber,transport
3,2026-03-30 22:00:00,65.65,Zomato,food
3,2026-03-30 14:00:00,197.83,Cafe,food
3,2026-03-30 23:00:00,989.38,Auto,transport
3,2026-03-31 22:00:00,352.31,Uber,transport
3,2026-03-31 10:00:00,478.54,Zomato,food
3,2026-03-31 08:00:00,490.85,Movie,entertainment
3,2026-03-31 21:00:00,556.77,Flipkart,shopping
3,2026-03-31 13:00:00,927.08,Netflix,entertainment
3,2026-04-01 15:00:00,575.73,Amazon,shopping
3,2026-04-01 11:00:00,816.1,Cafe,food
3,2026-04-02 12:00:00,489.32,Cafe,food
3,2026-04-02 20:00:00,482.74,Zomato,food
3,2026-04-02 09:00:00,472.95,Uber,transport
3,2026-04-02 23:00:00,977.07,Swiggy,food
3,2026-04-03 23:00:00,704.01,Zomato,food
3,2026-04-03 19:00:00,855.73,Netflix,entertainment
3,2026-04-03 21:00:00,853.82,Auto,transport
3,2026-04-03 22:00:00,932.32,Zomato,food
3,2026-04-04 19:00:00,678.55,Flipkart,shopping
3,2026-04-04 23:00:00,782.64,Swiggy,food
3,2026-04-04 08:00:00,62.3,Auto,transport
3,2026-04-04 21:00:00,121.28,Uber,transport
3,2026-04-05 22:00:00,142.44,Flipkart,shopping
3,2026-04-05 10:00:00,731.85,Uber,transport
3,2026-04-05 16:00:00,778.71,Auto,transport
3,2026-04-05 12:00:00,809.47,Uber,transport
3,2026-04-05 22:00:00,608.45,Swiggy,food
3,2026-04-06 11:00:00,428.01,Flipkart,shopping
3,2026-04-06 18:00:00,575.18,Uber,transport
3,2026-04-06 13:00:00,691.07,Uber,transport
3,2026-04-06 08:00:00,379.49,Flipkart,shopping
3,2026-04-06 12:00:00,654.21,Cafe,food
3,2026-04-07 22:00:00,896.94,Cafe,food
3,2026-04-07 10:00:00,474.63,Movie,entertainment
3,2026-04-08 20:00:00,637.95,Netflix,entertainment
3,2026-04-08 23:00:00,724.44,Uber,transport
3,2026-04-08 13:00:00,568.07,Uber,transport
3,2026-04-08 20:00:00,416.89,Netflix,entertainment
3,2026-04-08 18:00:00,580.53,Amazon,shopping
3,2026-04-09 13:00:00,709.67,Swiggy,food
3,2026-04-09 23:00:00,125.56,Cafe,food
3,2026-04-09 23:00:00,645.16,Netflix,entertainment
3,2026-04-10 17:00:00,989.76,Cafe,food
3,2026-04-10 09:00:00,123.38,Amazon,shopping
3,2026-04-11 22:00:00,348.28,Cafe,food
3,2026-04-11 21:00:00,870.81,Auto,transport
3,2026-04-11 09:00:00,972.12,Netflix,entertainment
3,2026-04-11 11:00:00,983.03,Zomato,food
3,2026-04-11 08:00:00,102.66,Cafe,food
3,2026-04-12 23:00:00,891.61,Zomato,food
3,2026-04-12 19:00:00,387.04,Swiggy,food
3,2026-04-13 17:00:00,565.38,Flipkart,shopping
3,2026-04-13 14:00:00,114.0,Amazon,shopping
3,2026-04-13 12:00:00,615.19,Uber,transport
3,2026-04-13 21:00:00,915.68,Uber,transport
3,2026-04-13 14:00:00,185.53,Uber,transport
3,2026-04-14 23:00:00,52.83,Zomato,food
3,2026-04-14 11:00:00,663.23,Amazon,shopping
3,2026-04-15 23:00:00,190.06,Zomato,food
3,2026-04-15 23:00:00,294.0,Auto,transport
3,2026-04-15 13:00:00,575.7,Uber,transport
3,2026-04-15 23:00:00,354.07,Cafe,food
